Solution x:
x[381082] = 39.9818
x[381083] = 39.7539
x[381084] = 39.4725
x[381085] = 39.191
x[381086] = 38.8904
x[381087] = 38.5884
x[381088] = 38.2868
x[381089] = 38.0248
x[381090] = 37.6824
x[381091] = 37.9779
x[381092] = 38.3194
x[381093] = 38.6372
x[381094] = 38.9225
x[381095] = 39.1999
x[381096] = 39.4889
x[381097] = 39.71
x[381098] = 39.8646
x[381099] = 40.0241
x[381100] = 40.1741
x[381101] = 40.3178
x[381102] = 40.4534
x[381103] = 40.5647
x[381104] = 40.6562
x[381105] = 40.7143
x[381106] = 40.7641
x[381107] = 40.7335
x[381108] = 40.6334
x[381109] = 40.5207
x[381110] = 40.3952
x[381111] = 40.2452
x[381112] = 40.0743
x[381113] = 39.8615
x[381114] = 39.5907
x[381115] = 39.3039
x[381116] = 38.9808
x[381117] = 38.6614
x[381118] = 38.3458
x[381119] = 38.0771
x[381120] = 37.6498
x[381121] = 37.9654
x[381122] = 38.3737
x[381123] = 38.6974
x[381124] = 38.9322
x[381125] = 39.1856
x[381126] = 39.4349
x[381127] = 39.6637
x[381128] = 39.8867
x[381129] = 40.0727
x[381130] = 40.241
x[381131] = 40.4046
x[381132] = 40.5752
x[381133] = 40.6895
x[381134] = 40.7494
x[381135] = 40.7756
x[381136] = 40.7494
x[381137] = 40.7043
x[381138] = 40.6439
x[381139] = 40.5345
x[381140] = 40.373
x[381141] = 40.2305
x[381142] = 40.1057
x[381143] = 39.9218
x[381144] = 39.7014
x[381145] = 39.4229
x[381146] = 39.073
x[381147] = 38.736
x[381148] = 38.3878
x[381149] = 38.1083
x[381150] = 37.6207
x[381151] = 37.9425
x[381152] = 38.3599
x[381153] = 38.6908
x[381154] = 38.931
x[381155] = 39.1772
x[381156] = 39.4065
x[381157] = 39.6324
x[381158] = 39.8692
x[381159] = 40.0652
x[381160] = 40.2394
x[381161] = 40.4151
x[381162] = 40.604
x[381163] = 40.7225
x[381164] = 40.773
x[381165] = 40.7822
x[381166] = 40.7331
x[381167] = 40.67
x[381168] = 40.5961
x[381169] = 40.4906
x[381170] = 40.3476
x[381171] = 40.2144
x[381172] = 40.0893
x[381173] = 39.9184
x[381174] = 39.7264
x[381175] = 39.4647
x[381176] = 39.1234
x[381177] = 38.7874
x[381178] = 38.4349
x[381179] = 38.1507
x[381180] = 37.5934
x[381181] = 37.9076
x[381182] = 38.2821
x[381183] = 38.6226
x[381184] = 38.9371
x[381185] = 39.1917
x[381186] = 39.3826
x[381187] = 39.5943
x[381188] = 39.8162
x[381189] = 40.0065
x[381190] = 40.1618
x[381191] = 40.343
x[381192] = 40.5598
x[381193] = 40.6844
x[381194] = 40.7396
x[381195] = 40.7445
x[381196] = 40.711
x[381197] = 40.6246
x[381198] = 40.4669
x[381199] = 40.3694
x[381200] = 40.3282
x[381201] = 40.2068
x[381202] = 40.0073
x[381203] = 39.8316
x[381204] = 39.6824
x[381205] = 39.4448
x[381206] = 39.1489
x[381207] = 38.8303
x[381208] = 38.4962
x[381209] = 38.2146
x[381210] = 37.5418
x[381211] = 37.8514
x[381212] = 38.2123
x[381213] = 38.5557
x[381214] = 38.8902
x[381215] = 39.1535
x[381216] = 39.3437
x[381217] = 39.5488
x[381218] = 39.7591
x[381219] = 39.9464
x[381220] = 40.1049
x[381221] = 40.2876
x[381222] = 40.5018
x[381223] = 40.6179
x[381224] = 40.6581
x[381225] = 40.6469
x[381226] = 40.5976
x[381227] = 40.4983
x[381228] = 40.332
x[381229] = 40.2457
x[381230] = 40.2345
x[381231] = 40.1249
x[381232] = 39.9183
x[381233] = 39.7372
x[381234] = 39.5839
x[381235] = 39.3469
x[381236] = 39.0559
x[381237] = 38.748
x[381238] = 38.4321
x[381239] = 38.158
x[381240] = 37.478
x[381241] = 37.7841
x[381242] = 38.128
x[381243] = 38.4665
x[381244] = 38.8038
x[381245] = 39.0762
x[381246] = 39.3001
x[381247] = 39.5042
x[381248] = 39.6884
x[381249] = 39.8767
x[381250] = 40.0703
x[381251] = 40.2531
x[381252] = 40.4357
x[381253] = 40.5291
x[381254] = 40.5278
x[381255] = 40.4867
x[381256] = 40.387
x[381257] = 40.2824
x[381258] = 40.1633
x[381259] = 40.0942
x[381260] = 40.0882
x[381261] = 39.9921
x[381262] = 39.8198
x[381263] = 39.6311
x[381264] = 39.4218
x[381265] = 39.1615
x[381266] = 38.834
x[381267] = 38.5305
x[381268] = 38.2563
x[381269] = 37.9956
x[381270] = 37.4137
x[381271] = 37.7199
x[381272] = 38.0579
x[381273] = 38.3873
x[381274] = 38.7121
x[381275] = 38.9801
x[381276] = 39.2041
x[381277] = 39.4042
x[381278] = 39.5801
x[381279] = 39.7683
x[381280] = 39.9707
x[381281] = 40.15
x[381282] = 40.3163
x[381283] = 40.3949
x[381284] = 40.3783
x[381285] = 40.3182
x[381286] = 40.1945
x[381287] = 40.0859
x[381288] = 39.9827
x[381289] = 39.9235
x[381290] = 39.9221
x[381291] = 39.8326
x[381292] = 39.6702
x[381293] = 39.4761
x[381294] = 39.2466
x[381295] = 38.9749
x[381296] = 38.6424
x[381297] = 38.3399
x[381298] = 38.0696
x[381299] = 37.8129
x[381300] = 37.3663
x[381301] = 37.6737
x[381302] = 38.0129
x[381303] = 38.3271
x[381304] = 38.6087
x[381305] = 38.8616
x[381306] = 39.0616
x[381307] = 39.2549
x[381308] = 39.4251
x[381309] = 39.612
x[381310] = 39.8233
x[381311] = 39.9971
x[381312] = 40.1437
x[381313] = 40.2155
x[381314] = 40.2127
x[381315] = 40.1439
x[381316] = 39.9904
x[381317] = 39.8793
x[381318] = 39.7932
x[381319] = 39.7379
x[381320] = 39.7327
x[381321] = 39.6422
x[381322] = 39.4895
x[381323] = 39.2917
x[381324] = 39.0461
x[381325] = 38.7754
x[381326] = 38.4677
x[381327] = 38.1662
x[381328] = 37.864
x[381329] = 37.6019
x[381330] = 37.2332
x[381331] = 37.5331
x[381332] = 37.8519
x[381333] = 38.1533
x[381334] = 38.4307
x[381335] = 38.6881
x[381336] = 38.8991
x[381337] = 39.0953
x[381338] = 39.2585
x[381339] = 39.4381
x[381340] = 39.6418
x[381341] = 39.8073
x[381342] = 39.946
x[381343] = 40.0133
x[381344] = 40.0106
x[381345] = 39.9419
x[381346] = 39.7886
x[381347] = 39.683
x[381348] = 39.6072
x[381349] = 39.5455
x[381350] = 39.5169
x[381351] = 39.4113
x[381352] = 39.2506
x[381353] = 39.0491
x[381354] = 38.8042
x[381355] = 38.5415
x[381356] = 38.2509
x[381357] = 37.9578
x[381358] = 37.6565
x[381359] = 37.3939
x[381360] = 37.0393
x[381361] = 37.3204
x[381362] = 37.5693
x[381363] = 37.8573
x[381364] = 38.1694
x[381365] = 38.4539
x[381366] = 38.7281
x[381367] = 38.9396
x[381368] = 39.0815
x[381369] = 39.2473
x[381370] = 39.4269
x[381371] = 39.5801
x[381372] = 39.7198
x[381373] = 39.7835
x[381374] = 39.7735
x[381375] = 39.7137
x[381376] = 39.5842
x[381377] = 39.4939
x[381378] = 39.4486
x[381379] = 39.3703
x[381380] = 39.2662
x[381381] = 39.1303
x[381382] = 38.9463
x[381383] = 38.7413
x[381384] = 38.5114
x[381385] = 38.2629
x[381386] = 38.0059
x[381387] = 37.7286
x[381388] = 37.4533
x[381389] = 37.1949
x[381390] = 36.7677
x[381391] = 37.0405
x[381392] = 37.273
x[381393] = 37.5525
x[381394] = 37.8662
x[381395] = 38.1666
x[381396] = 38.4729
x[381397] = 38.7034
x[381398] = 38.8513
x[381399] = 39.0097
x[381400] = 39.1677
x[381401] = 39.3029
x[381402] = 39.427
x[381403] = 39.487
x[381404] = 39.4863
x[381405] = 39.4456
x[381406] = 39.3465
x[381407] = 39.2636
x[381408] = 39.2028
x[381409] = 39.1065
x[381410] = 38.9812
x[381411] = 38.83
x[381412] = 38.6352
x[381413] = 38.4285
x[381414] = 38.2051
x[381415] = 37.9619
x[381416] = 37.7084
x[381417] = 37.4322
x[381418] = 37.1562
x[381419] = 36.8969
x[381420] = 36.4233
x[381421] = 36.6975
x[381422] = 36.9468
x[381423] = 37.2188
x[381424] = 37.4973
x[381425] = 37.8028
x[381426] = 38.1484
x[381427] = 38.4041
x[381428] = 38.5854
x[381429] = 38.7425
x[381430] = 38.8576
x[381431] = 38.9677
x[381432] = 39.0469
x[381433] = 39.1018
x[381434] = 39.1312
x[381435] = 39.1221
x[381436] = 39.1045
x[381437] = 39.0221
x[381438] = 38.8744
x[381439] = 38.7564
x[381440] = 38.6521
x[381441] = 38.4999
x[381442] = 38.3017
x[381443] = 38.0955
x[381444] = 37.8832
x[381445] = 37.6372
x[381446] = 37.3582
x[381447] = 37.068
x[381448] = 36.7625
x[381449] = 36.4959
x[381450] = 36.0796
x[381451] = 36.3567
x[381452] = 36.6101
x[381453] = 36.8775
x[381454] = 37.1431
x[381455] = 37.448
x[381456] = 37.8046
x[381457] = 38.076
x[381458] = 38.2768
x[381459] = 38.444
x[381460] = 38.5614
x[381461] = 38.6684
x[381462] = 38.7395
x[381463] = 38.7911
x[381464] = 38.8219
x[381465] = 38.8194
x[381466] = 38.8119
x[381467] = 38.7285
x[381468] = 38.5661
x[381469] = 38.4398
x[381470] = 38.3343
x[381471] = 38.18
x[381472] = 37.9798
x[381473] = 37.7713
x[381474] = 37.5565
x[381475] = 37.3076
x[381476] = 37.0243
x[381477] = 36.7265
x[381478] = 36.4088
x[381479] = 36.1349
x[381480] = 35.7355
x[381481] = 36.0179
x[381482] = 36.2753
x[381483] = 36.5393
x[381484] = 36.788
x[381485] = 37.0863
x[381486] = 37.4346
x[381487] = 37.7139
x[381488] = 37.9386
x[381489] = 38.1266
x[381490] = 38.2897
x[381491] = 38.4139
x[381492] = 38.5016
x[381493] = 38.5504
x[381494] = 38.5533
x[381495] = 38.5352
x[381496] = 38.4836
x[381497] = 38.3993
x[381498] = 38.2697
x[381499] = 38.1464
x[381500] = 38.0281
x[381501] = 37.8704
x[381502] = 37.6696
x[381503] = 37.4564
x[381504] = 37.2257
x[381505] = 36.9746
x[381506] = 36.71
x[381507] = 36.4116
x[381508] = 36.0869
x[381509] = 35.8045
x[381510] = 35.3157
x[381511] = 35.6064
x[381512] = 35.8729
x[381513] = 36.1397
x[381514] = 36.3848
x[381515] = 36.6793
x[381516] = 37.0242
x[381517] = 37.3049
x[381518] = 37.5351
x[381519] = 37.7329
x[381520] = 37.9117
x[381521] = 38.0514
x[381522] = 38.1572
x[381523] = 38.2086
x[381524] = 38.1998
x[381525] = 38.1764
x[381526] = 38.1248
x[381527] = 38.0484
x[381528] = 37.9335
x[381529] = 37.8133
x[381530] = 37.6884
x[381531] = 37.5314
x[381532] = 37.3386
x[381533] = 37.1238
x[381534] = 36.881
x[381535] = 36.6225
x[381536] = 36.3551
x[381537] = 36.0529
x[381538] = 35.7232
x[381539] = 35.4313
x[381540] = 34.827
x[381541] = 35.1307
x[381542] = 35.4193
x[381543] = 35.6946
x[381544] = 35.9413
x[381545] = 36.2337
x[381546] = 36.5745
x[381547] = 36.85
x[381548] = 37.0677
x[381549] = 37.2634
x[381550] = 37.4378
x[381551] = 37.5911
x[381552] = 37.7403
x[381553] = 37.7983
x[381554] = 37.7679
x[381555] = 37.7487
x[381556] = 37.7375
x[381557] = 37.6793
x[381558] = 37.5855
x[381559] = 37.467
x[381560] = 37.3204
x[381561] = 37.168
x[381562] = 37.0132
x[381563] = 36.8008
x[381564] = 36.5299
x[381565] = 36.2582
x[381566] = 35.9733
x[381567] = 35.6654
x[381568] = 35.3391
x[381569] = 35.0373
x[381570] = 34.3931
x[381571] = 34.7104
x[381572] = 35.0127
x[381573] = 35.2962
x[381574] = 35.5459
x[381575] = 35.8365
x[381576] = 36.1719
x[381577] = 36.4417
x[381578] = 36.6535
x[381579] = 36.8461
x[381580] = 37.0188
x[381581] = 37.1761
x[381582] = 37.3353
x[381583] = 37.3968
x[381584] = 37.3649
x[381585] = 37.3498
x[381586] = 37.3507
x[381587] = 37.302
x[381588] = 37.2167
x[381589] = 37.1009
x[381590] = 36.9517
x[381591] = 36.8026
x[381592] = 36.6574
x[381593] = 36.4472
x[381594] = 36.1709
x[381595] = 35.8942
x[381596] = 35.6033
x[381597] = 35.2908
x[381598] = 34.9592
x[381599] = 34.6457
x[381600] = 35.9038
x[381601] = 36.1326
x[381602] = 36.3365
x[381603] = 36.5163
x[381604] = 36.6496
x[381605] = 36.7658
x[381606] = 36.8447
x[381607] = 36.9689
x[381608] = 37.1422
x[381609] = 37.2895
x[381610] = 37.4192
x[381611] = 37.5738
x[381612] = 37.7704
x[381613] = 37.9002
x[381614] = 37.9879
x[381615] = 38.0401
x[381616] = 38.0633
x[381617] = 38.0132
x[381618] = 37.8748
x[381619] = 37.7642
x[381620] = 37.6783
x[381621] = 37.546
x[381622] = 37.3817
x[381623] = 37.1811
x[381624] = 36.9443
x[381625] = 36.6764
x[381626] = 36.375
x[381627] = 36.0313
x[381628] = 35.6457
x[381629] = 35.3095
x[381630] = 36.2239
x[381631] = 36.4503
x[381632] = 36.6557
x[381633] = 36.8405
x[381634] = 36.9827
x[381635] = 37.103
x[381636] = 37.1824
x[381637] = 37.3047
x[381638] = 37.4724
x[381639] = 37.6231
x[381640] = 37.7638
x[381641] = 37.9211
x[381642] = 38.1102
x[381643] = 38.2394
x[381644] = 38.3305
x[381645] = 38.387
x[381646] = 38.4147
x[381647] = 38.3704
x[381648] = 38.2415
x[381649] = 38.1272
x[381650] = 38.025
x[381651] = 37.8879
x[381652] = 37.7302
x[381653] = 37.5285
x[381654] = 37.2835
x[381655] = 37.016
x[381656] = 36.7234
x[381657] = 36.381
x[381658] = 35.9891
x[381659] = 35.6589
x[381660] = 36.5543
x[381661] = 36.782
x[381662] = 36.9945
x[381663] = 37.1922
x[381664] = 37.369
x[381665] = 37.4995
x[381666] = 37.5813
x[381667] = 37.6972
x[381668] = 37.8257
x[381669] = 37.9786
x[381670] = 38.1606
x[381671] = 38.3154
x[381672] = 38.4483
x[381673] = 38.5683
x[381674] = 38.6624
x[381675] = 38.7232
x[381676] = 38.7555
x[381677] = 38.723
x[381678] = 38.647
x[381679] = 38.5262
x[381680] = 38.3507
x[381681] = 38.2027
x[381682] = 38.0892
x[381683] = 37.8857
x[381684] = 37.602
x[381685] = 37.3373
x[381686] = 37.088
x[381687] = 36.748
x[381688] = 36.3083
x[381689] = 35.9788
x[381690] = 36.8415
x[381691] = 37.0752
x[381692] = 37.3034
x[381693] = 37.5121
x[381694] = 37.6953
x[381695] = 37.8318
x[381696] = 37.9186
x[381697] = 38.0385
x[381698] = 38.1702
x[381699] = 38.3253
x[381700] = 38.508
x[381701] = 38.6606
x[381702] = 38.7869
x[381703] = 38.9102
x[381704] = 39.0163
x[381705] = 39.082
x[381706] = 39.112
x[381707] = 39.0758
x[381708] = 38.9952
x[381709] = 38.8694
x[381710] = 38.6882
x[381711] = 38.5268
x[381712] = 38.3919
x[381713] = 38.1804
x[381714] = 37.9018
x[381715] = 37.6434
x[381716] = 37.4017
x[381717] = 37.0707
x[381718] = 36.642
x[381719] = 36.3241
x[381720] = 37.0645
x[381721] = 37.3092
x[381722] = 37.5856
x[381723] = 37.8048
x[381724] = 37.9594
x[381725] = 38.0979
x[381726] = 38.1922
x[381727] = 38.3263
x[381728] = 38.5034
x[381729] = 38.6611
x[381730] = 38.8049
x[381731] = 38.9552
x[381732] = 39.1009
x[381733] = 39.2405
x[381734] = 39.3928
x[381735] = 39.4646
x[381736] = 39.4768
x[381737] = 39.4205
x[381738] = 39.2774
x[381739] = 39.1491
x[381740] = 39.0388
x[381741] = 38.8605
x[381742] = 38.6047
x[381743] = 38.3783
x[381744] = 38.1662
x[381745] = 37.9192
x[381746] = 37.6487
x[381747] = 37.3331
x[381748] = 36.9738
x[381749] = 36.6783
x[381750] = 37.2515
x[381751] = 37.4978
x[381752] = 37.7781
x[381753] = 38.0092
x[381754] = 38.1827
x[381755] = 38.3354
x[381756] = 38.4384
x[381757] = 38.5816
x[381758] = 38.7686
x[381759] = 38.9278
x[381760] = 39.0665
x[381761] = 39.2233
x[381762] = 39.3891
x[381763] = 39.5377
x[381764] = 39.6894
x[381765] = 39.7583
x[381766] = 39.7661
x[381767] = 39.6979
x[381768] = 39.5334
x[381769] = 39.3977
x[381770] = 39.292
x[381771] = 39.1029
x[381772] = 38.8201
x[381773] = 38.5866
x[381774] = 38.386
x[381775] = 38.1464
x[381776] = 37.8802
x[381777] = 37.5791
x[381778] = 37.2461
x[381779] = 36.9665
x[381780] = 37.3906
x[381781] = 37.6282
x[381782] = 37.8603
x[381783] = 38.1059
x[381784] = 38.3642
x[381785] = 38.5445
x[381786] = 38.6491
x[381787] = 38.7958
x[381788] = 38.9726
x[381789] = 39.1301
x[381790] = 39.2702
x[381791] = 39.4416
x[381792] = 39.6684
x[381793] = 39.819
x[381794] = 39.9134
x[381795] = 39.9699
x[381796] = 39.9949
x[381797] = 39.9227
x[381798] = 39.7396
x[381799] = 39.5933
x[381800] = 39.468
x[381801] = 39.2737
x[381802] = 39.0004
x[381803] = 38.7672
x[381804] = 38.5577
x[381805] = 38.3219
x[381806] = 38.0734
x[381807] = 37.786
x[381808] = 37.4703
x[381809] = 37.2025
x[381810] = 37.5314
x[381811] = 37.7696
x[381812] = 38.001
x[381813] = 38.2596
x[381814] = 38.544
x[381815] = 38.7465
x[381816] = 38.869
x[381817] = 39.0237
x[381818] = 39.1979
x[381819] = 39.3526
x[381820] = 39.4907
x[381821] = 39.6638
x[381822] = 39.8975
x[381823] = 40.044
x[381824] = 40.1225
x[381825] = 40.1655
x[381826] = 40.1773
x[381827] = 40.1052
x[381828] = 39.9342
x[381829] = 39.7852
x[381830] = 39.6424
x[381831] = 39.448
x[381832] = 39.1934
x[381833] = 38.9687
x[381834] = 38.7594
x[381835] = 38.5221
x[381836] = 38.2715
x[381837] = 37.9926
x[381838] = 37.6953
x[381839] = 37.4381
x[381840] = 37.6797
x[381841] = 37.9263
x[381842] = 38.18
x[381843] = 38.4507
x[381844] = 38.7284
x[381845] = 38.9506
x[381846] = 39.1164
x[381847] = 39.2835
x[381848] = 39.4468
x[381849] = 39.5952
x[381850] = 39.7248
x[381851] = 39.8869
x[381852] = 40.0984
x[381853] = 40.2353
x[381854] = 40.3156
x[381855] = 40.3433
x[381856] = 40.2893
x[381857] = 40.2238
x[381858] = 40.137
x[381859] = 39.9926
x[381860] = 39.7847
x[381861] = 39.594
x[381862] = 39.4143
x[381863] = 39.2067
x[381864] = 38.9974
x[381865] = 38.7511
x[381866] = 38.4609
x[381867] = 38.1864
x[381868] = 37.9362
x[381869] = 37.691
x[381870] = 37.7454
x[381871] = 38.0007
x[381872] = 38.2716
x[381873] = 38.5594
x[381874] = 38.8554
x[381875] = 39.0981
x[381876] = 39.2863
x[381877] = 39.4659
x[381878] = 39.6318
x[381879] = 39.7742
x[381880] = 39.8881
x[381881] = 40.0317
x[381882] = 40.2182
x[381883] = 40.3412
x[381884] = 40.4165
x[381885] = 40.4478
x[381886] = 40.4063
x[381887] = 40.3518
x[381888] = 40.2751
x[381889] = 40.136
x[381890] = 39.9297
x[381891] = 39.7443
x[381892] = 39.5736
x[381893] = 39.3663
x[381894] = 39.1487
x[381895] = 38.8979
x[381896] = 38.6084
x[381897] = 38.3353
x[381898] = 38.0873
x[381899] = 37.8444
x[381900] = 37.7167
x[381901] = 37.9808
x[381902] = 38.2789
x[381903] = 38.5886
x[381904] = 38.9274
x[381905] = 39.1928
x[381906] = 39.4011
x[381907] = 39.5944
x[381908] = 39.7751
x[381909] = 39.9114
x[381910] = 39.9887
x[381911] = 40.1066
x[381912] = 40.2353
x[381913] = 40.3393
x[381914] = 40.4031
x[381915] = 40.458
x[381916] = 40.5242
x[381917] = 40.4861
x[381918] = 40.353
x[381919] = 40.2182
x[381920] = 40.0704
x[381921] = 39.8926
x[381922] = 39.6831
x[381923] = 39.4594
x[381924] = 39.2064
x[381925] = 38.9537
x[381926] = 38.7126
x[381927] = 38.4382
x[381928] = 38.148
x[381929] = 37.8981
x[381930] = 37.7103
x[381931] = 37.9809
x[381932] = 38.2913
x[381933] = 38.6106
x[381934] = 38.9569
x[381935] = 39.2369
x[381936] = 39.4685
x[381937] = 39.6726
x[381938] = 39.8509
x[381939] = 39.9871
x[381940] = 40.0653
x[381941] = 40.1775
x[381942] = 40.2928
x[381943] = 40.3922
x[381944] = 40.4615
x[381945] = 40.5302
x[381946] = 40.6218
x[381947] = 40.5941
x[381948] = 40.4587
x[381949] = 40.3311
x[381950] = 40.2009
x[381951] = 40.031
x[381952] = 39.8188
x[381953] = 39.5878
x[381954] = 39.3195
x[381955] = 39.0563
x[381956] = 38.8081
x[381957] = 38.5244
x[381958] = 38.2223
x[381959] = 37.9683
x[381960] = 37.7045
x[381961] = 37.9822
x[381962] = 38.3018
x[381963] = 38.6183
x[381964] = 38.9244
x[381965] = 39.2104
x[381966] = 39.503
x[381967] = 39.7159
x[381968] = 39.8501
x[381969] = 39.9923
x[381970] = 40.1193
x[381971] = 40.2457
x[381972] = 40.3665
x[381973] = 40.4729
x[381974] = 40.5704
x[381975] = 40.6426
x[381976] = 40.7233
x[381977] = 40.6986
x[381978] = 40.5815
x[381979] = 40.463
x[381980] = 40.3415
x[381981] = 40.1824
x[381982] = 39.9907
x[381983] = 39.7624
x[381984] = 39.4765
x[381985] = 39.1946
x[381986] = 38.8921
x[381987] = 38.5902
x[381988] = 38.2895
x[381989] = 38.0328
x[381990] = 37.6912
x[381991] = 37.9808
x[381992] = 38.3216
x[381993] = 38.6392
x[381994] = 38.9241
x[381995] = 39.2017
x[381996] = 39.4973
x[381997] = 39.7184
x[381998] = 39.8667
x[381999] = 40.0258
x[382000] = 40.1758
x[382001] = 40.3195
x[382002] = 40.4554
x[382003] = 40.5668
x[382004] = 40.6604
x[382005] = 40.719
x[382006] = 40.7752
x[382007] = 40.7447
x[382008] = 40.6405
x[382009] = 40.5276
x[382010] = 40.4039
x[382011] = 40.2541
x[382012] = 40.0836
x[382013] = 39.8706
x[382014] = 39.5954
x[382015] = 39.3082
x[382016] = 38.9826
x[382017] = 38.6631
x[382018] = 38.3485
x[382019] = 38.0849
x[382020] = 37.6564
x[382021] = 37.9666
x[382022] = 38.3846
x[382023] = 38.7081
x[382024] = 38.9342
x[382025] = 39.1872
x[382026] = 39.4366
x[382027] = 39.6658
x[382028] = 39.8928
x[382029] = 40.079
x[382030] = 40.2473
x[382031] = 40.4111
x[382032] = 40.5862
x[382033] = 40.7007
x[382034] = 40.7586
x[382035] = 40.7844
x[382036] = 40.7542
x[382037] = 40.7091
x[382038] = 40.6527
x[382039] = 40.5432
x[382040] = 40.3754
x[382041] = 40.233
x[382042] = 40.1146
x[382043] = 39.9313
x[382044] = 39.7128
x[382045] = 39.434
x[382046] = 39.0774
x[382047] = 38.74
x[382048] = 38.3885
x[382049] = 38.114
x[382050] = 37.6274
x[382051] = 37.9438
x[382052] = 38.3709
x[382053] = 38.7018
x[382054] = 38.9334
x[382055] = 39.1791
x[382056] = 39.408
x[382057] = 39.6341
x[382058] = 39.8753
x[382059] = 40.0715
x[382060] = 40.2456
x[382061] = 40.4216
x[382062] = 40.6154
x[382063] = 40.7342
x[382064] = 40.7824
x[382065] = 40.7914
x[382066] = 40.738
x[382067] = 40.6748
x[382068] = 40.6046
x[382069] = 40.499
x[382070] = 40.35
x[382071] = 40.2169
x[382072] = 40.0979
x[382073] = 39.9275
x[382074] = 39.7382
x[382075] = 39.4763
x[382076] = 39.1284
x[382077] = 38.792
x[382078] = 38.4361
x[382079] = 38.1572
x[382080] = 37.6026
x[382081] = 37.9108
x[382082] = 38.2867
x[382083] = 38.6274
x[382084] = 38.9458
x[382085] = 39.2001
x[382086] = 39.3844
x[382087] = 39.5959
x[382088] = 39.8202
x[382089] = 40.0104
x[382090] = 40.1613
x[382091] = 40.3429
x[382092] = 40.5688
x[382093] = 40.6939
x[382094] = 40.7491
x[382095] = 40.754
x[382096] = 40.7223
x[382097] = 40.6353
x[382098] = 40.467
x[382099] = 40.3694
x[382100] = 40.3389
x[382101] = 40.2176
x[382102] = 40.0098
x[382103] = 39.8342
x[382104] = 39.6939
x[382105] = 39.4568
x[382106] = 39.1605
x[382107] = 38.8419
x[382108] = 38.5066
x[382109] = 38.2306
x[382110] = 37.5513
x[382111] = 37.8547
x[382112] = 38.2165
x[382113] = 38.56
x[382114] = 38.899
x[382115] = 39.1622
x[382116] = 39.3458
x[382117] = 39.5506
x[382118] = 39.763
x[382119] = 39.9501
x[382120] = 40.1045
x[382121] = 40.2875
x[382122] = 40.5107
x[382123] = 40.6274
x[382124] = 40.6675
x[382125] = 40.6563
x[382126] = 40.6087
x[382127] = 40.5088
x[382128] = 40.3315
x[382129] = 40.2453
x[382130] = 40.2455
x[382131] = 40.136
x[382132] = 39.9207
x[382133] = 39.7396
x[382134] = 39.5951
x[382135] = 39.3585
x[382136] = 39.0672
x[382137] = 38.7594
x[382138] = 38.4427
x[382139] = 38.1744
x[382140] = 37.4878
x[382141] = 37.7874
x[382142] = 38.1299
x[382143] = 38.4685
x[382144] = 38.8104
x[382145] = 39.083
x[382146] = 39.3065
x[382147] = 39.5104
x[382148] = 39.6925
x[382149] = 39.8808
x[382150] = 40.0764
x[382151] = 40.2596
x[382152] = 40.4471
x[382153] = 40.5407
x[382154] = 40.535
x[382155] = 40.4933
x[382156] = 40.3892
x[382157] = 40.2841
x[382158] = 40.1623
x[382159] = 40.0936
x[382160] = 40.097
x[382161] = 40.0014
x[382162] = 39.8264
x[382163] = 39.6376
x[382164] = 39.4288
x[382165] = 39.1682
x[382166] = 38.8342
x[382167] = 38.5307
x[382168] = 38.2619
x[382169] = 38.0073
